Time, cpi, debt, gdp, gold, labour, party, election, petrol, unemploy
6/1/2001,2.7,5769.9,10638.4,265.65,143357,0,0,1.739,4.5
6/4/2001,2.7,5769.9,10638.4,266.25,143357,0,0,1.715,4.5
6/5/2001,2.7,5769.9,10638.4,266.15,143357,0,0,1.715,4.5
6/6/2001,2.7,5769.9,10638.4,266.95,143357,0,0,1.715,4.5
6/7/2001,2.7,5769.9,10638.4,266.25,143357,0,0,1.715,4.5
6/8/2001,2.7,5769.9,10638.4,267.25,143357,0,0,1.715,4.5
6/11/2001,2.7,5769.9,10638.4,272.75,143357,0,0,1.688,4.5
6/12/2001,2.7,5769.9,10638.4,267.9,143357,0,0,1.688,4.5
6/13/2001,2.7,5769.9,10638.4,271.8,143357,0,0,1.688,4.5
6/14/2001,2.7,5769.9,10638.4,272.2,143357,0,0,1.688,4.5
6/15/2001,2.7,5769.9,10638.4,274.35,143357,0,0,1.688,4.5
6/18/2001,2.7,5769.9,10638.4,271.5,143357,0,0,1.644,4.5
6/19/2001,2.7,5769.9,10638.4,273.95,143357,0,0,1.644,4.5
6/20/2001,2.7,5769.9,10638.4,272.4,143357,0,0,1.644,4.5
6/21/2001,2.7,5769.9,10638.4,272.65,143357,0,0,1.644,4.5
6/22/2001,2.7,5769.9,10638.4,273.2,143357,0,0,1.644,4.5
6/25/2001,2.7,5769.9,10638.4,273.1,143357,0,0,1.583,4.5
6/26/2001,2.7,5769.9,10638.4,273.85,143357,0,0,1.583,4.5
6/27/2001,2.7,5769.9,10638.4,276,143357,0,0,1.583,4.5
6/28/2001,2.7,5769.9,10638.4,271.45,143357,0,0,1.583,4.5
6/29/2001,2.7,5769.9,10638.4,269.9,143357,0,0,1.583,4.5
7/2/2001,2.7,5769.9,10639.5,269.1,143654,0,0,1.52,4.6
7/3/2001,2.7,5769.9,10639.5,268.6,143654,0,0,1.52,4.6
7/5/2001,2.7,5769.9,10639.5,267.55,143654,0,0,1.52,4.6
7/6/2001,2.7,5769.9,10639.5,265.2,143654,0,0,1.52,4.6
7/9/2001,2.7,5769.9,10639.5,266.85,143654,0,0,1.484,4.6
7/10/2001,2.7,5769.9,10639.5,267.2,143654,0,0,1.484,4.6
7/11/2001,2.7,5769.9,10639.5,266.55,143654,0,0,1.484,4.6
7/12/2001,2.7,5769.9,10639.5,267.55,143654,0,0,1.484,4.6
7/13/2001,2.7,5769.9,10639.5,266.4,143654,0,0,1.484,4.6
7/16/2001,2.7,5769.9,10639.5,268,143654,0,0,1.459,4.6
7/17/2001,2.7,5769.9,10639.5,266.85,143654,0,0,1.459,4.6
7/18/2001,2.7,5769.9,10639.5,268.1,143654,0,0,1.459,4.6
7/19/2001,2.7,5769.9,10639.5,271.55,143654,0,0,1.459,4.6
7/20/2001,2.7,5769.9,10639.5,270.1,143654,0,0,1.459,4.6
7/23/2001,2.7,5769.9,10639.5,269.25,143654,0,0,1.44,4.6
7/24/2001,2.7,5769.9,10639.5,268.9,143654,0,0,1.44,4.6
7/25/2001,2.7,5769.9,10639.5,269.25,143654,0,0,1.44,4.6
7/26/2001,2.7,5769.9,10639.5,267.15,143654,0,0,1.44,4.6
7/27/2001,2.7,5769.9,10639.5,265.85,143654,0,0,1.44,4.6
7/30/2001,2.7,5769.9,10639.5,266.4,143654,0,0,1.428,4.6
7/31/2001,2.7,5769.9,10639.5,265.55,143654,0,0,1.428,4.6
8/1/2001,2.7,5769.9,10639.5,267.7,143284,0,0,1.428,4.9
8/2/2001,2.7,5769.9,10639.5,268.3,143284,0,0,1.428,4.9
8/3/2001,2.7,5769.9,10639.5,267.5,143284,0,0,1.428,4.9
8/6/2001,2.7,5769.9,10639.5,267.9,143284,0,0,1.419,4.9
8/7/2001,2.7,5769.9,10639.5,266.7,143284,0,0,1.419,4.9
8/8/2001,2.7,5769.9,10639.5,266.5,143284,0,0,1.419,4.9
8/9/2001,2.7,5769.9,10639.5,269,143284,0,0,1.419,4.9
8/10/2001,2.7,5769.9,10639.5,273.35,143284,0,0,1.419,4.9
8/13/2001,2.7,5769.9,10639.5,275.1,143284,0,0,1.434,4.9
8/14/2001,2.7,5769.9,10639.5,274.1,143284,0,0,1.434,4.9
8/15/2001,2.7,5769.9,10639.5,276.35,143284,0,0,1.434,4.9
8/16/2001,2.7,5769.9,10639.5,275.1,143284,0,0,1.434,4.9
8/17/2001,2.7,5769.9,10639.5,276.25,143284,0,0,1.434,4.9
8/20/2001,2.7,5769.9,10639.5,277.75,143284,0,0,1.467,4.9
8/21/2001,2.7,5769.9,10639.5,276.95,143284,0,0,1.467,4.9
8/22/2001,2.7,5769.9,10639.5,277.25,143284,0,0,1.467,4.9
8/23/2001,2.7,5769.9,10639.5,274.3,143284,0,0,1.467,4.9
8/24/2001,2.7,5769.9,10639.5,275.15,143284,0,0,1.467,4.9
8/27/2001,2.7,5769.9,10639.5,#N/A,143284,0,0,1.523,4.9
8/28/2001,2.7,5769.9,10639.5,271.6,143284,0,0,1.523,4.9
8/29/2001,2.7,5769.9,10639.5,272.85,143284,0,0,1.523,4.9
8/30/2001,2.7,5769.9,10639.5,273.4,143284,0,0,1.523,4.9
8/31/2001,2.7,5769.9,10639.5,275.35,143284,0,0,1.523,4.9
9/4/2001,2.6,5769.9,10639.5,272.25,143989,0,0,1.579,5
9/5/2001,2.6,5769.9,10639.5,271.7,143989,0,0,1.579,5
9/6/2001,2.6,5769.9,10639.5,272,143989,0,0,1.579,5
9/7/2001,2.6,5769.9,10639.5,273.15,143989,0,0,1.579,5
9/10/2001,2.6,5769.9,10639.5,273.2,143989,0,0,1.562,5
9/17/2001,2.6,5769.9,10639.5,291,143989,0,0,1.564,5
9/18/2001,2.6,5769.9,10639.5,288.65,143989,0,0,1.564,5
9/19/2001,2.6,5769.9,10639.5,289.35,143989,0,0,1.564,5
9/20/2001,2.6,5769.9,10639.5,288.2,143989,0,0,1.564,5
9/21/2001,2.6,5769.9,10639.5,291.3,143989,0,0,1.564,5
9/24/2001,2.6,5769.9,10639.5,289.65,143989,0,0,1.522,5
9/25/2001,2.6,5769.9,10639.5,287.95,143989,0,0,1.522,5
9/26/2001,2.6,5769.9,10639.5,291.6,143989,0,0,1.522,5
9/27/2001,2.6,5769.9,10639.5,291.25,143989,0,0,1.522,5
9/28/2001,2.6,5769.9,10639.5,290.85,143989,0,0,1.522,5
10/1/2001,2.6,5769.9,10701.3,291.65,144086,0,0,1.455,5.3
10/2/2001,2.6,5769.9,10701.3,291.1,144086,0,0,1.455,5.3
10/3/2001,2.6,5769.9,10701.3,289.95,144086,0,0,1.455,5.3
10/4/2001,2.6,5769.9,10701.3,289.15,144086,0,0,1.455,5.3
10/5/2001,2.6,5769.9,10701.3,291.6,144086,0,0,1.455,5.3
10/8/2001,2.6,5769.9,10701.3,292.85,144086,0,0,1.393,5.3
10/9/2001,2.6,5769.9,10701.3,291.1,144086,0,0,1.393,5.3
10/10/2001,2.6,5769.9,10701.3,286.5,144086,0,0,1.393,5.3
10/11/2001,2.6,5769.9,10701.3,282.35,144086,0,0,1.393,5.3
10/12/2001,2.6,5769.9,10701.3,282.85,144086,0,0,1.393,5.3
10/15/2001,2.6,5769.9,10701.3,283.75,144086,0,0,1.351,5.3
10/16/2001,2.6,5769.9,10701.3,281.25,144086,0,0,1.351,5.3
10/17/2001,2.6,5769.9,10701.3,281.65,144086,0,0,1.351,5.3
10/18/2001,2.6,5769.9,10701.3,282.2,144086,0,0,1.351,5.3
10/19/2001,2.6,5769.9,10701.3,278.7,144086,0,0,1.351,5.3
10/22/2001,2.6,5769.9,10701.3,277.55,144086,0,0,1.307,5.3
10/23/2001,2.6,5769.9,10701.3,274.9,144086,0,0,1.307,5.3
10/24/2001,2.6,5769.9,10701.3,276.15,144086,0,0,1.307,5.3
10/25/2001,2.6,5769.9,10701.3,275.35,144086,0,0,1.307,5.3
10/26/2001,2.6,5769.9,10701.3,276.95,144086,0,0,1.307,5.3
10/29/2001,2.6,5769.9,10701.3,277.7,144086,0,0,1.277,5.3
10/30/2001,2.6,5769.9,10701.3,280.2,144086,0,0,1.277,5.3
10/31/2001,2.6,5769.9,10701.3,280.95,144086,0,0,1.277,5.3
11/1/2001,2.8,5769.9,10701.3,279.45,144240,0,0,1.277,5.5
11/2/2001,2.8,5769.9,10701.3,280.2,144240,0,0,1.277,5.5
11/5/2001,2.8,5769.9,10701.3,278.95,144240,0,0,1.249,5.5
11/6/2001,2.8,5769.9,10701.3,278.9,144240,0,0,1.249,5.5
11/7/2001,2.8,5769.9,10701.3,280.5,144240,0,0,1.249,5.5
11/8/2001,2.8,5769.9,10701.3,280.2,144240,0,0,1.249,5.5
11/9/2001,2.8,5769.9,10701.3,277.3,144240,0,0,1.249,5.5
11/12/2001,2.8,5769.9,10701.3,277.7,144240,0,0,1.224,5.5
11/13/2001,2.8,5769.9,10701.3,277.65,144240,0,0,1.224,5.5
11/14/2001,2.8,5769.9,10701.3,277.55,144240,0,0,1.224,5.5
11/15/2001,2.8,5769.9,10701.3,276.05,144240,0,0,1.224,5.5
11/16/2001,2.8,5769.9,10701.3,275.5,144240,0,0,1.224,5.5
11/19/2001,2.8,5769.9,10701.3,274.2,144240,0,0,1.208,5.5
11/20/2001,2.8,5769.9,10701.3,273.75,144240,0,0,1.208,5.5
11/21/2001,2.8,5769.9,10701.3,273.15,144240,0,0,1.208,5.5
11/23/2001,2.8,5769.9,10701.3,272.55,144240,0,0,1.208,5.5
11/26/2001,2.8,5769.9,10701.3,273.05,144240,0,0,1.168,5.5
11/27/2001,2.8,5769.9,10701.3,273.65,144240,0,0,1.168,5.5
11/28/2001,2.8,5769.9,10701.3,274.6,144240,0,0,1.168,5.5
11/29/2001,2.8,5769.9,10701.3,274.65,144240,0,0,1.168,5.5
11/30/2001,2.8,5769.9,10701.3,274.7,144240,0,0,1.168,5.5
12/3/2001,2.7,5769.9,10701.3,275.25,144305,0,0,1.149,5.7
12/4/2001,2.7,5769.9,10701.3,276.55,144305,0,0,1.149,5.7
12/5/2001,2.7,5769.9,10701.3,275.75,144305,0,0,1.149,5.7
12/6/2001,2.7,5769.9,10701.3,274.1,144305,0,0,1.149,5.7
12/7/2001,2.7,5769.9,10701.3,274.75,144305,0,0,1.149,5.7
12/10/2001,2.7,5769.9,10701.3,273.35,144305,0,0,1.136,5.7
12/11/2001,2.7,5769.9,10701.3,272.6,144305,0,0,1.136,5.7
12/12/2001,2.7,5769.9,10701.3,273.25,144305,0,0,1.136,5.7
12/13/2001,2.7,5769.9,10701.3,273.95,144305,0,0,1.136,5.7
12/14/2001,2.7,5769.9,10701.3,274.85,144305,0,0,1.136,5.7
12/17/2001,2.7,5769.9,10701.3,277.8,144305,0,0,1.101,5.7
12/18/2001,2.7,5769.9,10701.3,278.85,144305,0,0,1.101,5.7
12/19/2001,2.7,5769.9,10701.3,278.9,144305,0,0,1.101,5.7
12/20/2001,2.7,5769.9,10701.3,276.25,144305,0,0,1.101,5.7
12/21/2001,2.7,5769.9,10701.3,277.8,144305,0,0,1.101,5.7
12/24/2001,2.7,5769.9,10701.3,277.7,144305,0,0,1.113,5.7
12/26/2001,2.7,5769.9,10701.3,#N/A,144305,0,0,1.113,5.7
12/27/2001,2.7,5769.9,10701.3,278.05,144305,0,0,1.113,5.7
12/28/2001,2.7,5769.9,10701.3,277.6,144305,0,0,1.113,5.7
12/31/2001,2.7,5769.9,10701.3,276.5,144305,0,0,1.137,5.7
1/2/2002,2.6,6198.4,10834.4,278.1,143883,0,0,1.137,5.7
1/3/2002,2.6,6198.4,10834.4,278.65,143883,0,0,1.137,5.7
1/4/2002,2.6,6198.4,10834.4,278.95,143883,0,0,1.137,5.7
1/7/2002,2.6,6198.4,10834.4,279.65,143883,0,0,1.152,5.7
1/8/2002,2.6,6198.4,10834.4,278.2,143883,0,0,1.152,5.7
1/9/2002,2.6,6198.4,10834.4,279.35,143883,0,0,1.152,5.7
1/10/2002,2.6,6198.4,10834.4,287,143883,0,0,1.152,5.7
1/11/2002,2.6,6198.4,10834.4,286.6,143883,0,0,1.152,5.7
1/14/2002,2.6,6198.4,10834.4,286.4,143883,0,0,1.152,5.7
1/15/2002,2.6,6198.4,10834.4,283.85,143883,0,0,1.152,5.7
1/16/2002,2.6,6198.4,10834.4,287.95,143883,0,0,1.152,5.7
1/17/2002,2.6,6198.4,10834.4,285.15,143883,0,0,1.152,5.7
1/18/2002,2.6,6198.4,10834.4,283.7,143883,0,0,1.152,5.7
1/22/2002,2.6,6198.4,10834.4,283.35,143883,0,0,1.146,5.7
1/23/2002,2.6,6198.4,10834.4,281.6,143883,0,0,1.146,5.7
1/24/2002,2.6,6198.4,10834.4,279.05,143883,0,0,1.146,5.7
1/25/2002,2.6,6198.4,10834.4,279,143883,0,0,1.146,5.7
1/28/2002,2.6,6198.4,10834.4,279.35,143883,0,0,1.142,5.7
1/29/2002,2.6,6198.4,10834.4,277.8,143883,0,0,1.142,5.7
1/30/2002,2.6,6198.4,10834.4,280.95,143883,0,0,1.142,5.7
1/31/2002,2.6,6198.4,10834.4,281.5,143883,0,0,1.142,5.7
2/1/2002,2.6,6198.4,10834.4,282,144653,0,0,1.142,5.7
2/4/2002,2.6,6198.4,10834.4,285.8,144653,0,0,1.157,5.7
2/5/2002,2.6,6198.4,10834.4,290.35,144653,0,0,1.157,5.7
2/6/2002,2.6,6198.4,10834.4,297.45,144653,0,0,1.157,5.7
2/7/2002,2.6,6198.4,10834.4,300.35,144653,0,0,1.157,5.7
2/8/2002,2.6,6198.4,10834.4,305.1,144653,0,0,1.157,5.7
2/11/2002,2.6,6198.4,10834.4,301.5,144653,0,0,1.148,5.7
2/12/2002,2.6,6198.4,10834.4,298.9,144653,0,0,1.148,5.7
2/13/2002,2.6,6198.4,10834.4,298.6,144653,0,0,1.148,5.7
2/14/2002,2.6,6198.4,10834.4,298.1,144653,0,0,1.148,5.7
2/15/2002,2.6,6198.4,10834.4,300.4,144653,0,0,1.148,5.7
2/19/2002,2.6,6198.4,10834.4,297.25,144653,0,0,1.157,5.7
2/20/2002,2.6,6198.4,10834.4,294.2,144653,0,0,1.157,5.7
2/21/2002,2.6,6198.4,10834.4,291.15,144653,0,0,1.157,5.7
2/22/2002,2.6,6198.4,10834.4,293.35,144653,0,0,1.157,5.7
2/25/2002,2.6,6198.4,10834.4,291.8,144653,0,0,1.157,5.7
2/26/2002,2.6,6198.4,10834.4,293,144653,0,0,1.157,5.7
2/27/2002,2.6,6198.4,10834.4,299.3,144653,0,0,1.157,5.7
2/28/2002,2.6,6198.4,10834.4,296.55,144653,0,0,1.157,5.7
3/1/2002,2.4,6198.4,10834.4,295.8,144481,0,0,1.157,5.7
3/4/2002,2.4,6198.4,10834.4,299.55,144481,0,0,1.185,5.7
3/5/2002,2.4,6198.4,10834.4,296.6,144481,0,0,1.185,5.7
3/6/2002,2.4,6198.4,10834.4,294.35,144481,0,0,1.185,5.7
3/7/2002,2.4,6198.4,10834.4,292.15,144481,0,0,1.185,5.7
3/8/2002,2.4,6198.4,10834.4,289.3,144481,0,0,1.185,5.7
3/11/2002,2.4,6198.4,10834.4,291.75,144481,0,0,1.262,5.7
3/12/2002,2.4,6198.4,10834.4,292,144481,0,0,1.262,5.7
3/13/2002,2.4,6198.4,10834.4,293.75,144481,0,0,1.262,5.7
3/14/2002,2.4,6198.4,10834.4,292.7,144481,0,0,1.262,5.7
3/15/2002,2.4,6198.4,10834.4,291,144481,0,0,1.262,5.7
3/18/2002,2.4,6198.4,10834.4,291,144481,0,0,1.328,5.7
3/19/2002,2.4,6198.4,10834.4,293.2,144481,0,0,1.328,5.7
3/20/2002,2.4,6198.4,10834.4,292.7,144481,0,0,1.328,5.7
3/21/2002,2.4,6198.4,10834.4,292.25,144481,0,0,1.328,5.7
3/22/2002,2.4,6198.4,10834.4,293.65,144481,0,0,1.328,5.7
3/25/2002,2.4,6198.4,10834.4,297.7,144481,0,0,1.382,5.7
3/26/2002,2.4,6198.4,10834.4,297.1,144481,0,0,1.382,5.7
3/27/2002,2.4,6198.4,10834.4,297.5,144481,0,0,1.382,5.7
3/28/2002,2.4,6198.4,10834.4,303,144481,0,0,1.382,5.7
4/1/2002,2.5,6198.4,10934.8,#N/A,144725,0,0,1.412,5.9
4/2/2002,2.5,6198.4,10934.8,302.65,144725,0,0,1.412,5.9
4/3/2002,2.5,6198.4,10934.8,304.95,144725,0,0,1.412,5.9
4/4/2002,2.5,6198.4,10934.8,301.5,144725,0,0,1.412,5.9
4/5/2002,2.5,6198.4,10934.8,300.8,144725,0,0,1.412,5.9
4/8/2002,2.5,6198.4,10934.8,298.5,144725,0,0,1.454,5.9
4/9/2002,2.5,6198.4,10934.8,299.3,144725,0,0,1.454,5.9
4/10/2002,2.5,6198.4,10934.8,297.8,144725,0,0,1.454,5.9
4/11/2002,2.5,6198.4,10934.8,301.8,144725,0,0,1.454,5.9
4/12/2002,2.5,6198.4,10934.8,301.65,144725,0,0,1.454,5.9
4/15/2002,2.5,6198.4,10934.8,301.8,144725,0,0,1.446,5.9
4/16/2002,2.5,6198.4,10934.8,299.35,144725,0,0,1.446,5.9
4/17/2002,2.5,6198.4,10934.8,300.15,144725,0,0,1.446,5.9
4/18/2002,2.5,6198.4,10934.8,302.3,144725,0,0,1.446,5.9
4/19/2002,2.5,6198.4,10934.8,303.7,144725,0,0,1.446,5.9
4/22/2002,2.5,6198.4,10934.8,303.35,144725,0,0,1.446,5.9
4/23/2002,2.5,6198.4,10934.8,303.25,144725,0,0,1.446,5.9
4/24/2002,2.5,6198.4,10934.8,304.5,144725,0,0,1.446,5.9
4/25/2002,2.5,6198.4,10934.8,305.1,144725,0,0,1.446,5.9
4/26/2002,2.5,6198.4,10934.8,307.65,144725,0,0,1.446,5.9
4/29/2002,2.5,6198.4,10934.8,310.65,144725,0,0,1.435,5.9
4/30/2002,2.5,6198.4,10934.8,309.35,144725,0,0,1.435,5.9
5/1/2002,2.5,6198.4,10934.8,308.3,144938,0,0,1.435,5.8
5/2/2002,2.5,6198.4,10934.8,308.1,144938,0,0,1.435,5.8
5/3/2002,2.5,6198.4,10934.8,308.85,144938,0,0,1.435,5.8
5/6/2002,2.5,6198.4,10934.8,#N/A,144938,0,0,1.437,5.8
5/7/2002,2.5,6198.4,10934.8,312.65,144938,0,0,1.437,5.8
5/8/2002,2.5,6198.4,10934.8,310.9,144938,0,0,1.437,5.8
5/9/2002,2.5,6198.4,10934.8,308.75,144938,0,0,1.437,5.8
5/10/2002,2.5,6198.4,10934.8,310.65,144938,0,0,1.437,5.8
5/13/2002,2.5,6198.4,10934.8,311.6,144938,0,0,1.431,5.8
5/14/2002,2.5,6198.4,10934.8,309.95,144938,0,0,1.431,5.8
5/15/2002,2.5,6198.4,10934.8,307.5,144938,0,0,1.431,5.8
5/16/2002,2.5,6198.4,10934.8,309.05,144938,0,0,1.431,5.8
5/17/2002,2.5,6198.4,10934.8,310.65,144938,0,0,1.431,5.8
5/20/2002,2.5,6198.4,10934.8,311.8,144938,0,0,1.439,5.8
5/21/2002,2.5,6198.4,10934.8,315.1,144938,0,0,1.439,5.8
5/22/2002,2.5,6198.4,10934.8,318.25,144938,0,0,1.439,5.8
5/23/2002,2.5,6198.4,10934.8,316.25,144938,0,0,1.439,5.8
5/24/2002,2.5,6198.4,10934.8,320.9,144938,0,0,1.439,5.8
5/28/2002,2.5,6198.4,10934.8,321.4,144938,0,0,1.429,5.8
5/29/2002,2.5,6198.4,10934.8,325.2,144938,0,0,1.429,5.8
5/30/2002,2.5,6198.4,10934.8,324.65,144938,0,0,1.429,5.8
5/31/2002,2.5,6198.4,10934.8,327.25,144938,0,0,1.429,5.8
6/3/2002,2.3,6198.4,10934.8,#N/A,144808,0,0,1.433,5.8
6/4/2002,2.3,6198.4,10934.8,#N/A,144808,0,0,1.433,5.8
6/5/2002,2.3,6198.4,10934.8,324.5,144808,0,0,1.433,5.8
6/6/2002,2.3,6198.4,10934.8,322.9,144808,0,0,1.433,5.8
6/7/2002,2.3,6198.4,10934.8,326.55,144808,0,0,1.433,5.8
6/10/2002,2.3,6198.4,10934.8,323.1,144808,0,0,1.417,5.8
6/11/2002,2.3,6198.4,10934.8,319,144808,0,0,1.417,5.8
6/12/2002,2.3,6198.4,10934.8,319.55,144808,0,0,1.417,5.8
6/13/2002,2.3,6198.4,10934.8,317.6,144808,0,0,1.417,5.8
6/14/2002,2.3,6198.4,10934.8,319.7,144808,0,0,1.417,5.8
6/17/2002,2.3,6198.4,10934.8,317.95,144808,0,0,1.419,5.8
6/18/2002,2.3,6198.4,10934.8,318.05,144808,0,0,1.419,5.8
6/19/2002,2.3,6198.4,10934.8,321.85,144808,0,0,1.419,5.8
6/20/2002,2.3,6198.4,10934.8,320.85,144808,0,0,1.419,5.8
6/21/2002,2.3,6198.4,10934.8,323.5,144808,0,0,1.419,5.8
6/24/2002,2.3,6198.4,10934.8,326.35,144808,0,0,1.425,5.8
6/25/2002,2.3,6198.4,10934.8,323.1,144808,0,0,1.425,5.8
6/26/2002,2.3,6198.4,10934.8,324.6,144808,0,0,1.425,5.8
6/27/2002,2.3,6198.4,10934.8,319.45,144808,0,0,1.425,5.8
6/28/2002,2.3,6198.4,10934.8,319.05,144808,0,0,1.425,5.8
7/1/2002,2.2,6198.4,11037.1,312.3,144803,0,0,1.433,5.8
7/2/2002,2.2,6198.4,11037.1,312.9,144803,0,0,1.433,5.8
7/3/2002,2.2,6198.4,11037.1,312.85,144803,0,0,1.433,5.8
7/5/2002,2.2,6198.4,11037.1,310.75,144803,0,0,1.433,5.8
7/8/2002,2.2,6198.4,11037.1,313,144803,0,0,1.423,5.8
7/9/2002,2.2,6198.4,11037.1,312.45,144803,0,0,1.423,5.8
7/10/2002,2.2,6198.4,11037.1,315.95,144803,0,0,1.423,5.8
7/11/2002,2.2,6198.4,11037.1,314.5,144803,0,0,1.423,5.8
7/12/2002,2.2,6198.4,11037.1,316.5,144803,0,0,1.423,5.8
7/15/2002,2.2,6198.4,11037.1,316.35,144803,0,0,1.435,5.8
7/16/2002,2.2,6198.4,11037.1,320.35,144803,0,0,1.435,5.8
7/17/2002,2.2,6198.4,11037.1,317.75,144803,0,0,1.435,5.8
7/18/2002,2.2,6198.4,11037.1,316.6,144803,0,0,1.435,5.8
7/19/2002,2.2,6198.4,11037.1,319.15,144803,0,0,1.435,5.8
7/22/2002,2.2,6198.4,11037.1,324,144803,0,0,1.451,5.8
7/23/2002,2.2,6198.4,11037.1,320.3,144803,0,0,1.451,5.8
7/24/2002,2.2,6198.4,11037.1,313.6,144803,0,0,1.451,5.8
7/25/2002,2.2,6198.4,11037.1,310.25,144803,0,0,1.451,5.8
7/26/2002,2.2,6198.4,11037.1,308.6,144803,0,0,1.451,5.8
7/29/2002,2.2,6198.4,11037.1,303.05,144803,0,0,1.447,5.8
7/30/2002,2.2,6198.4,11037.1,304.45,144803,0,0,1.447,5.8
7/31/2002,2.2,6198.4,11037.1,305.5,144803,0,0,1.447,5.8
8/1/2002,2.4,6198.4,11037.1,300.65,145009,0,0,1.447,5.7
8/2/2002,2.4,6198.4,11037.1,306.5,145009,0,0,1.447,5.7
8/5/2002,2.4,6198.4,11037.1,307.6,145009,0,0,1.437,5.7
8/6/2002,2.4,6198.4,11037.1,306.75,145009,0,0,1.437,5.7
8/7/2002,2.4,6198.4,11037.1,307.8,145009,0,0,1.437,5.7
8/8/2002,2.4,6198.4,11037.1,312.95,145009,0,0,1.437,5.7
8/9/2002,2.4,6198.4,11037.1,309.6,145009,0,0,1.437,5.7
8/12/2002,2.4,6198.4,11037.1,316.25,145009,0,0,1.435,5.7
8/13/2002,2.4,6198.4,11037.1,314.7,145009,0,0,1.435,5.7
8/14/2002,2.4,6198.4,11037.1,316.25,145009,0,0,1.435,5.7
8/15/2002,2.4,6198.4,11037.1,312.7,145009,0,0,1.435,5.7
8/16/2002,2.4,6198.4,11037.1,314.55,145009,0,0,1.435,5.7
8/19/2002,2.4,6198.4,11037.1,313.05,145009,0,0,1.434,5.7
8/20/2002,2.4,6198.4,11037.1,307.6,145009,0,0,1.434,5.7
8/21/2002,2.4,6198.4,11037.1,308.35,145009,0,0,1.434,5.7
8/22/2002,2.4,6198.4,11037.1,306.45,145009,0,0,1.434,5.7
8/23/2002,2.4,6198.4,11037.1,305.8,145009,0,0,1.434,5.7
8/26/2002,2.4,6198.4,11037.1,#N/A,145009,0,0,1.444,5.7
8/27/2002,2.4,6198.4,11037.1,309.4,145009,0,0,1.444,5.7
8/28/2002,2.4,6198.4,11037.1,310.95,145009,0,0,1.444,5.7
8/29/2002,2.4,6198.4,11037.1,310.65,145009,0,0,1.444,5.7
8/30/2002,2.4,6198.4,11037.1,312.4,145009,0,0,1.444,5.7
9/3/2002,2.2,6198.4,11037.1,313.5,145552,0,0,1.436,5.7
9/4/2002,2.2,6198.4,11037.1,312.7,145552,0,0,1.436,5.7
9/5/2002,2.2,6198.4,11037.1,316.2,145552,0,0,1.436,5.7
9/6/2002,2.2,6198.4,11037.1,317.9,145552,0,0,1.436,5.7
9/9/2002,2.2,6198.4,11037.1,322.2,145552,0,0,1.437,5.7
9/10/2002,2.2,6198.4,11037.1,318.35,145552,0,0,1.437,5.7
9/11/2002,2.2,6198.4,11037.1,317.15,145552,0,0,1.437,5.7
9/12/2002,2.2,6198.4,11037.1,318,145552,0,0,1.437,5.7
9/13/2002,2.2,6198.4,11037.1,318.5,145552,0,0,1.437,5.7
9/16/2002,2.2,6198.4,11037.1,316.55,145552,0,0,1.442,5.7
9/17/2002,2.2,6198.4,11037.1,315.3,145552,0,0,1.442,5.7
9/18/2002,2.2,6198.4,11037.1,317.6,145552,0,0,1.442,5.7
9/19/2002,2.2,6198.4,11037.1,320.15,145552,0,0,1.442,5.7
9/20/2002,2.2,6198.4,11037.1,321.55,145552,0,0,1.442,5.7
9/23/2002,2.2,6198.4,11037.1,323.45,145552,0,0,1.436,5.7
9/24/2002,2.2,6198.4,11037.1,323.3,145552,0,0,1.436,5.7
9/25/2002,2.2,6198.4,11037.1,325.25,145552,0,0,1.436,5.7
9/26/2002,2.2,6198.4,11037.1,322.35,145552,0,0,1.436,5.7
9/27/2002,2.2,6198.4,11037.1,320.15,145552,0,0,1.436,5.7
9/30/2002,2.2,6198.4,11037.1,322.4,145552,0,0,1.455,5.7
10/1/2002,2.2,6198.4,11103.8,322.6,145314,0,0,1.455,5.7
10/2/2002,2.2,6198.4,11103.8,320.4,145314,0,0,1.455,5.7
10/3/2002,2.2,6198.4,11103.8,322.7,145314,0,0,1.455,5.7
10/4/2002,2.2,6198.4,11103.8,321.65,145314,0,0,1.455,5.7
10/7/2002,2.2,6198.4,11103.8,322.35,145314,0,0,1.48,5.7
10/8/2002,2.2,6198.4,11103.8,320.7,145314,0,0,1.48,5.7
10/9/2002,2.2,6198.4,11103.8,318.8,145314,0,0,1.48,5.7
10/10/2002,2.2,6198.4,11103.8,319.5,145314,0,0,1.48,5.7
10/11/2002,2.2,6198.4,11103.8,317.1,145314,0,0,1.48,5.7
10/14/2002,2.2,6198.4,11103.8,318,145314,0,0,1.481,5.7
10/15/2002,2.2,6198.4,11103.8,317.5,145314,0,0,1.481,5.7
10/16/2002,2.2,6198.4,11103.8,314,145314,0,0,1.481,5.7
10/17/2002,2.2,6198.4,11103.8,312.8,145314,0,0,1.481,5.7
10/18/2002,2.2,6198.4,11103.8,312.45,145314,0,0,1.481,5.7
10/21/2002,2.2,6198.4,11103.8,313.4,145314,0,0,1.499,5.7
10/22/2002,2.2,6198.4,11103.8,311.65,145314,0,0,1.499,5.7
10/23/2002,2.2,6198.4,11103.8,313.4,145314,0,0,1.499,5.7
10/24/2002,2.2,6198.4,11103.8,311.1,145314,0,0,1.499,5.7
